id,id_client,id_product,qtd,total,sale_date
7619,30,65,5,127788.0,19-08-2024
7620,19,13,3,22078.95,2024-05-25
7621,36,12,3,8179.0,2024-12-16
7622,10,139,13,18523.0,07-10-2023
7623,28,136,12,23682.0,2023-08-09
7624,10,56,5,204196.8,2024-10-04
7625,39,4,15,48191.6,2023-06-22
7626,5,119,6,18558.25,2023-05-28
7627,12,5,15,337283.25,16-08-2024
7628,21,116,2,4893.45,2023-02-08
7629,16,146,7,3298.4,2023-06-09
7630,28,145,14,57853.1,2024-01-27
7631,30,35,3,31366.15,28-09-2023
7632,8,109,11,6850.0,10-02-2023
7633,48,122,1,1322.0,13-03-2023
7634,26,150,14,21887.05,2024-10-21
7635,41,127,8,11775.25,2023-08-06
7636,22,103,14,23796.55,19-10-2023
7637,27,148,7,31824.05,07-05-2023
7638,1,82,1,51634.0,03-07-2023
7639,6,67,10,857890.0,16-04-2024
7640,16,74,10,865586.0,2023-05-20
7641,22,20,1,29291.35,16-04-2023
7642,38,9,15,565802.9,2023-09-08
7643,28,65,14,357808.0,28-11-2023
7644,2,144,1,2103.3,2024-05-16
7645,27,79,10,628394.6,2023-08-16
7646,27,115,5,4153.0,07-05-2023
7647,43,12,3,8179.0,11-03-2024
7648,6,81,2,232082.15,18-08-2024
7649,49,18,5,132862.0,2023-03-05
7650,20,89,9,708102.0,2024-10-09
7651,48,34,6,29505.0,2024-04-22
7652,38,35,6,62731.35,2023-05-16
7653,18,97,7,899977.75,17-09-2024
7654,4,62,12,1226664.0,2024-01-03
7655,9,81,12,1465782.0,2023-08-25
7656,21,143,1,4214.2,2023-08-08
7657,30,120,11,34369.0,14-04-2024
7658,20,106,1,4385.0,14-10-2023
7659,18,113,6,25051.5,11-06-2023
7660,36,5,14,331366.0,30-01-2023
7661,13,137,11,35378.0,26-05-2024
7662,10,97,2,270670.0,01-04-2024
7663,30,137,15,48242.9,2024-10-18
7664,49,95,10,663176.0,2023-11-18
7665,34,27,2,33023.0,2023-04-22
7666,9,54,6,692748.55,2024-01-22
7667,22,44,4,41065.65,12-09-2023
7668,32,18,1,26572.0,2023-05-10
7669,9,70,8,274843.0,2023-12-11
7670,18,38,3,75413.85,2024-09-27
7671,2,101,4,1854.0,2023-02-04
7672,33,89,9,672696.9,2023-05-09
7673,47,78,5,608808.0,13-08-2024
7674,18,76,9,1333784.0,15-12-2023
7675,22,3,15,135363.0,14-07-2024
7676,23,138,3,12549.0,2024-08-11
7677,11,61,13,364242.0,2023-01-04
7678,41,83,10,1280637.05,2024-04-29
7679,28,139,10,13536.55,2024-03-03
7680,25,143,14,62110.0,2024-09-03
7681,49,62,14,1359552.6,2023-03-24
7682,33,41,11,116600.0,05-03-2023
7683,14,104,13,48269.0,2023-02-03
7684,46,146,13,6125.6,04-02-2024
7685,11,98,12,952334.0,2024-08-13
7686,11,114,5,3996.0,2023-09-22
7687,29,120,2,6249.0,2023-02-02
7688,11,6,15,177303.0,05-09-2023
7689,10,116,8,20604.0,2024-05-01
7690,23,138,3,11921.55,2024-02-25
7691,49,13,13,95676.4,11-02-2023
7692,1,13,5,36799.2,25-08-2024
7693,23,38,9,238150.0,2024-12-10
7694,46,78,4,487046.0,15-08-2024
7695,26,55,6,659923.0,2023-12-03
7696,42,8,2,9968.0,2024-06-09
7697,23,120,12,37494.0,2023-07-16
7698,47,41,14,140980.0,2023-05-14
7699,47,5,7,165683.0,06-12-2023
7700,30,133,8,15142.0,2023-12-18
7701,5,108,6,19069.35,13-04-2023
7702,11,89,3,236034.0,18-06-2024
7703,11,33,12,76559.55,18-10-2024
7704,35,38,3,79383.0,2024-04-03
7705,9,94,2,77426.9,02-10-2024
7706,34,88,8,386692.0,03-07-2023
7707,4,115,5,4153.0,02-04-2023
7708,31,144,8,17713.0,2024-03-18
7709,35,145,14,60898.0,2024-03-05
7710,4,61,13,364242.0,13-09-2024
7711,38,149,15,17454.0,2024-07-06
7712,2,27,3,49534.0,16-01-2023
7713,36,57,14,1663068.0,2024-08-31
7714,30,34,4,18686.5,24-05-2023
7715,3,5,6,142014.0,2024-06-13
7716,41,36,2,42942.85,10-12-2024
7717,21,33,2,12760.4,2023-06-17
7718,34,126,1,2543.15,2023-05-11
7719,4,92,1,84411.3,2023-09-09
7720,1,38,12,317534.0,2023-01-12
7721,33,136,1,1974.0,23-08-2023
7722,33,103,1,1699.55,17-08-2024
7723,39,17,15,200052.9,2023-04-05
7724,20,46,2,9968.0,01-02-2024
7725,43,74,14,1151229.0,2024-02-20
7726,7,24,7,162625.0,2024-11-11
7727,7,19,12,187328.6,2024-02-24
7728,37,97,4,514273.0,2023-03-07
7729,12,84,4,173696.0,04-03-2023
7730,30,66,10,125716.0,04-10-2023
7731,47,141,11,52600.0,2024-12-08
7732,2,148,6,28713.0,30-08-2024
7733,18,17,1,14039.0,22-12-2023
7734,38,24,5,116161.0,21-03-2024
7735,38,127,11,17043.0,18-04-2024
7736,35,19,5,82162.0,2024-12-13
7737,25,144,6,12620.75,2023-04-06
7738,3,33,1,6380.2,2024-04-26
7739,15,42,2,11986.0,15-01-2024
7740,4,11,10,362319.0,2023-01-23
7741,9,138,4,16732.0,25-01-2023
7742,49,41,14,140980.0,2023-04-19
7743,28,13,2,15494.0,2023-10-08
7744,2,55,6,626926.85,18-04-2023
7745,29,42,6,35957.0,19-12-2024
7746,26,9,14,555877.0,2023-06-28
7747,36,17,3,42116.0,01-09-2024
7748,29,73,8,1088015.05,30-05-2023
7749,42,73,3,429480.0,2024-02-21
7750,15,42,4,23971.0,2024-09-06
7751,31,99,7,750867.0,2024-12-15
7752,41,29,1,36510.0,2023-08-03
7753,14,23,1,10620.05,2024-10-26
7754,16,118,9,36894.2,2023-04-19
7755,26,115,9,7475.0,23-11-2023
7756,14,12,14,38167.0,2023-11-09
7757,12,121,12,44331.0,18-10-2024
7758,17,98,11,872972.0,2024-04-17
7759,10,145,1,4132.5,2023-05-24
7760,11,8,15,71023.9,2023-10-09
7761,13,98,3,238083.0,2023-10-21
7762,45,96,12,847450.0,12-11-2023
7763,47,36,11,236184.25,16-10-2023
7764,8,85,8,293198.5,2024-12-07
7765,30,22,2,74960.7,01-01-2023
7766,34,54,8,923665.05,2024-10-25
7767,32,59,9,745270.25,2023-12-03
7768,24,150,8,12506.75,2024-08-24
7769,46,39,15,444492.0,31-03-2023
7770,34,72,7,662769.4,07-09-2023
7771,46,113,2,8790.0,10-12-2023
7772,34,98,4,317445.0,2023-08-08
7773,29,102,12,9484.8,2023-02-24
7774,13,96,13,872167.45,04-11-2024
7775,1,100,7,732202.0,10-01-2024
7776,10,113,5,20876.25,02-09-2023
7777,26,25,11,126721.45,2023-01-02
7778,23,130,9,37297.0,17-06-2023
7779,29,80,1,129224.0,2023-03-10
7780,34,30,15,459532.1,2024-08-09
7781,28,66,8,100573.0,31-01-2023
7782,18,97,3,385704.75,17-10-2024
7783,22,13,10,77471.0,2023-03-07
7784,41,27,11,172544.7,2023-06-28
7785,25,69,15,678975.0,13-07-2023
7786,16,87,9,601739.0,2024-03-30
7787,9,2,8,106385.75,2024-02-26
7788,30,95,9,596858.4,2023-01-31
7789,9,68,4,267588.0,2024-10-20
7790,38,39,5,140755.8,12-11-2023
7791,35,140,13,38712.5,03-03-2023
7792,11,38,4,100552.75,03-12-2024
7793,35,65,2,51115.0,04-02-2023
7794,8,85,9,347208.0,24-09-2023
7795,30,39,1,28151.35,2024-06-18
7796,30,50,3,32136.6,26-04-2024
7797,41,36,12,271217.0,2023-03-19
7798,36,110,2,4741.45,2024-07-08
7799,39,110,7,17469.0,2023-04-25
7800,26,30,10,306355.05,2023-03-28
7801,26,59,8,697329.0,2024-04-09
7802,30,19,15,246485.0,29-10-2024
7803,1,51,13,834067.0,20-04-2023
7804,37,115,4,3155.9,2023-12-12
7805,42,107,1,1437.35,31-10-2023
7806,38,141,9,40884.2,15-03-2023
7807,8,25,12,145518.0,2023-10-08
7808,13,90,10,790973.0,2023-05-06
7809,36,140,15,44668.05,2024-05-29
7810,9,11,2,68840.8,2024-07-08
7811,4,65,1,25558.0,20-08-2024
7812,27,91,5,640708.5,2024-11-20
7813,46,55,11,1209859.0,2024-11-23
7814,10,28,7,99810.0,2024-11-13
7815,22,56,6,245036.35,2024-12-20
7816,21,52,6,82225.0,22-04-2023
7817,18,79,9,565555.9,27-06-2024
7818,18,150,5,8228.0,02-11-2023
7819,26,23,5,53098.35,2023-02-28
7820,43,143,5,22182.0,08-08-2024
7821,18,5,2,47338.0,27-12-2023
7822,2,146,7,3298.4,23-05-2024
7823,25,78,6,694040.55,2024-09-28
7824,46,53,4,214700.0,29-04-2024
7825,24,106,13,54152.85,01-06-2024
7826,2,11,11,378623.45,13-12-2023
7827,23,22,1,39453.0,10-12-2023
7828,15,58,3,310150.3,16-10-2023
7829,43,20,5,154167.0,2023-05-25
7830,8,46,3,14203.45,2023-12-14
7831,5,2,10,132982.9,2024-04-14
7832,1,107,9,12939.0,30-12-2024
7833,14,89,13,1022815.0,09-12-2023
7834,24,54,7,808206.8,28-09-2024
7835,16,29,5,173424.4,2024-12-07
7836,42,18,9,227194.4,2023-11-06
7837,48,126,10,25432.45,2023-06-18
7838,20,27,7,115580.0,2023-04-30
7839,12,38,1,26461.0,26-04-2024
7840,20,75,7,217910.05,2024-06-27
7841,23,76,10,1407882.9,06-06-2023
7842,47,90,9,676282.2,22-03-2023
7843,32,93,3,301431.0,18-02-2023
7844,30,145,9,37191.55,11-07-2024
7845,6,83,13,1664827.5,10-04-2024
7846,19,86,14,1243857.8,31-10-2024
7847,2,108,4,13382.0,16-10-2023
7848,36,57,14,1579914.6,2023-07-16
7849,46,76,4,563153.35,2024-06-19
7850,36,45,12,112902.75,27-07-2023
7851,43,77,11,491751.0,2024-03-16
7852,5,18,2,50487.75,01-04-2023
7853,41,51,15,962385.0,03-07-2024
7854,14,36,11,236184.25,2024-11-05
7855,23,39,10,296328.0,16-01-2024
7856,37,115,8,6645.0,09-12-2023
7857,44,78,14,1704662.0,02-08-2023
7858,15,139,7,9974.0,09-04-2024
7859,24,128,7,32555.0,2024-11-13
7860,48,96,5,353104.0,2023-09-05
7861,5,76,13,1830248.15,2023-04-21
7862,12,35,14,146373.15,2023-07-22
7863,23,31,2,16566.0,07-08-2024
7864,15,136,8,14998.6,2023-11-09
7865,17,16,1,30006.0,2024-08-10
7866,47,11,14,507247.0,15-04-2023
7867,38,17,10,140388.0,2023-05-13
7868,29,104,3,11139.0,14-01-2024
7869,1,107,4,5751.3,2024-06-05
7870,15,27,7,109801.0,25-08-2024
7871,13,87,11,698686.05,22-09-2024
7872,25,25,15,181897.0,2023-01-23
7873,13,113,4,16701.0,2023-07-20
7874,15,92,8,710833.0,17-07-2023
7875,14,60,12,1239762.35,20-06-2024
7876,26,41,10,106000.0,2023-02-26
7877,27,118,14,57391.4,05-09-2023
7878,19,53,14,713877.5,2023-01-22
7879,8,137,14,47397.0,2024-09-16
7880,27,78,9,1095854.0,2024-03-08
7881,19,120,9,28120.0,2024-11-02
7882,49,6,14,157208.85,2023-04-10
7883,37,124,13,49009.0,2024-04-04
7884,41,133,4,7571.0,17-06-2023
7885,46,85,13,476446.85,2024-03-06
7886,40,28,4,54182.3,08-03-2024
7887,36,3,3,25719.35,29-11-2023
7888,27,20,6,175750.95,2023-08-06
7889,22,45,2,18816.65,17-11-2023
7890,9,12,13,33668.0,26-12-2023
7891,1,65,14,339917.6,16-04-2024
7892,12,53,15,764868.75,23-06-2023
7893,15,37,15,91016.0,08-09-2024
7894,33,69,15,678975.0,06-03-2023
7895,15,55,13,1429834.0,23-03-2023
7896,16,66,11,138288.0,05-10-2023
7897,35,30,14,428896.5,05-07-2024
7898,29,71,6,741991.8,25-02-2023
7899,41,78,7,809714.45,2023-01-02
7900,27,47,1,6123.0,23-11-2023
7901,10,23,10,111786.0,2023-02-05
7902,10,64,14,1483024.1,2023-01-16
7903,46,126,3,7629.45,08-08-2023
7904,23,131,1,964.0,06-11-2023
7905,41,71,10,1236653.95,2023-09-19
7906,20,31,12,94427.15,04-02-2024
7907,5,1,9,298103.0,04-06-2023
7908,18,14,9,306185.0,24-11-2023
7909,5,86,15,1332704.65,20-12-2023
7910,5,11,14,507247.0,2024-11-23
7911,20,134,10,47176.0,11-01-2024
7912,40,46,5,24919.0,2024-05-12
7913,35,115,10,8306.0,2023-04-23
7914,36,61,3,79853.2,12-01-2023
7915,3,113,3,12525.75,2024-03-30
7916,15,56,12,490071.75,2023-02-20
7917,26,35,4,44022.0,05-10-2023
7918,15,44,12,129682.0,2024-12-16
7919,9,148,5,22731.6,23-04-2024
7920,25,9,12,476466.0,12-02-2023
7921,48,114,12,9591.0,2023-01-29
7922,19,115,5,3945.35,18-10-2024
7923,26,72,10,996646.0,2023-12-12
7924,8,36,9,203413.0,2024-01-04
7925,2,49,4,53057.0,2023-06-22
7926,43,29,3,104054.45,2023-09-12
7927,17,53,9,483075.0,2023-08-12
7928,23,40,12,170208.0,07-01-2024
7929,12,20,5,146458.65,2024-03-19
7930,30,79,15,942592.85,22-07-2024
7931,41,104,15,52910.25,2024-08-12
7932,10,50,6,67656.0,2023-12-20
7933,37,129,2,6532.0,2024-08-15
7934,27,84,4,173696.0,28-07-2023
7935,32,84,14,607934.0,2024-04-02
7936,30,68,5,317761.7,2024-05-22
7937,24,122,3,3967.0,2024-07-14
7938,38,80,7,859338.65,2024-08-03
7939,20,52,10,137041.0,2024-06-27
7940,35,75,15,491526.0,2023-11-15
7941,44,80,7,859338.65,04-09-2023
7942,37,56,5,204196.8,16-05-2023
7943,7,145,7,30449.0,2024-10-23
7944,24,119,15,46395.15,10-09-2024
7945,32,76,13,1830248.15,2023-07-01
7946,24,132,4,5939.4,15-04-2023
7947,19,99,9,965400.0,22-12-2023
7948,17,126,3,8031.0,31-08-2024
7949,34,32,13,154405.4,2024-02-18
7950,8,84,1,41252.8,30-11-2023
7951,29,19,6,98594.0,2023-01-19
7952,1,60,10,1033135.45,30-01-2023
7953,32,140,2,6269.0,2023-09-17
7954,3,99,11,1179933.0,12-05-2023
7955,48,30,2,61271.2,15-02-2024
7956,28,27,7,115580.0,16-07-2024
7957,34,19,7,109274.7,21-05-2024
7958,31,1,9,298103.0,2024-06-02
7959,27,112,12,24862.45,02-12-2023
7960,29,85,2,73299.15,06-09-2023
7961,2,134,15,70764.0,11-06-2024
7962,1,106,13,57003.0,18-01-2023
7963,43,82,13,671243.0,18-02-2023
7964,29,133,4,7571.0,11-03-2024
7965,27,39,13,365965.65,07-01-2024
7966,9,33,10,63800.1,2023-11-14
7967,32,75,11,360452.0,22-03-2024
7968,19,26,11,180609.25,21-04-2024
7969,48,52,6,78113.75,2023-08-11
7970,32,50,10,107122.0,2023-02-07
7971,4,80,7,904567.0,2024-12-01
7972,43,100,6,596220.95,2023-02-02
7973,24,76,9,1333784.0,22-02-2023
7974,12,110,14,34937.0,05-06-2024
7975,9,108,10,33456.0,2023-05-12
7977,5,32,5,62512.0,21-07-2023
7978,49,47,15,91844.0,08-12-2023
7979,16,106,4,17539.0,06-11-2024
7980,4,125,6,19391.4,11-05-2024
7981,12,107,11,16647.0,2024-04-02
7982,41,32,11,137527.0,2023-09-05
7983,16,112,3,6215.85,23-05-2023
7984,13,79,9,595322.0,08-10-2024
7985,3,53,4,203965.0,2023-08-16
7986,33,45,6,56450.9,2024-01-12
7987,28,124,12,45239.0,11-06-2023
7988,3,44,3,30799.95,02-05-2023
7989,21,36,13,293818.0,24-06-2023
7990,38,61,8,212941.55,30-09-2024
7991,7,15,15,397571.2,15-06-2024
7992,20,60,8,870009.0,16-12-2024
7993,31,62,3,306666.0,2024-12-21
7994,2,77,7,312933.0,2023-11-18
7995,2,146,5,2356.0,03-01-2024
7996,2,119,10,32558.0,2024-01-11
7997,15,70,10,343554.0,04-02-2024
7998,31,149,4,4654.0,2023-09-12
7999,43,43,8,266736.25,2024-10-04
8000,41,12,12,32714.0,2024-12-31
8001,14,5,10,224855.5,04-09-2024
8002,1,37,8,46114.9,02-07-2024
8003,32,51,11,670461.55,21-11-2024
8004,1,84,4,173696.0,2023-05-03
8005,49,36,11,248615.0,01-12-2023
8006,29,61,12,319412.8,06-11-2023
8007,17,127,8,11775.25,2024-10-06
8008,9,73,1,143160.0,28-11-2023
8009,2,114,1,799.0,2023-05-01
8010,39,19,12,187328.6,2023-03-25
8011,42,36,3,67804.0,25-01-2023
8012,45,56,12,490071.75,2023-01-13
8013,41,117,2,8206.0,2023-05-04
8014,30,110,8,19964.0,2023-02-08
8015,25,49,11,138611.65,25-10-2024
8016,19,78,10,1217616.0,11-11-2023
8017,43,73,15,2147399.0,2023-10-12
8018,7,42,9,53936.0,2024-12-23
8019,13,56,12,490071.75,2024-08-16
8020,18,120,11,34369.0,2024-10-29
8021,22,58,10,1033833.7,2024-02-26
8022,6,27,4,66046.0,15-12-2024
8023,46,6,12,141843.0,18-01-2023
8024,26,71,10,1236653.95,01-03-2024
8025,18,140,5,14889.35,20-05-2024
8026,13,71,1,123665.3,2024-02-05
8027,44,116,5,12234.1,15-03-2024
8028,44,36,1,21470.95,2024-03-12
8029,34,74,8,692468.0,2024-02-15
8030,42,34,1,4918.0,2024-04-11
8031,8,93,3,301431.0,27-03-2024
8032,28,81,12,1465782.0,2024-12-21
8033,39,39,11,309662.95,2024-10-02
8034,15,123,14,36935.05,2023-10-16
8035,34,98,4,317445.0,02-09-2023
8036,31,51,8,513272.0,02-11-2024
8037,37,61,1,26618.05,13-11-2023
8038,11,85,15,578680.0,06-07-2024
8039,45,48,9,132627.0,01-09-2023
8040,4,101,13,5722.8,29-05-2023
8041,48,113,7,30765.0,31-12-2024
8042,23,9,8,301761.8,2023-07-06
8043,39,3,11,99266.0,25-11-2023
8044,45,45,14,138652.0,15-03-2024
8045,28,27,8,132092.0,2023-02-02
8046,45,100,15,1569004.0,2023-12-23
8047,22,139,8,11399.0,12-10-2023
8048,47,4,11,35340.95,2024-08-15
8049,14,127,4,6197.0,17-08-2024
8050,48,103,13,22096.05,23-11-2024
8051,32,65,8,194238.9,13-10-2024
8052,27,48,9,132627.0,2023-05-29
8053,20,56,15,612590.4,2024-06-25
8054,6,33,2,12760.4,2023-12-09
8055,22,71,9,1171567.0,25-11-2023
8056,17,28,7,99810.0,02-10-2024
8057,37,120,5,15622.0,07-08-2024
8058,32,77,9,402342.0,2023-05-15
8059,22,96,7,494346.0,2023-08-13
8060,2,130,2,8288.0,2023-06-12
8061,13,42,8,47943.0,2024-04-26
8062,43,150,13,20324.3,31-12-2023
8063,6,96,15,1059313.0,17-03-2024
8064,21,93,1,100477.0,08-03-2023
8065,36,85,4,154315.0,28-09-2023
8066,17,39,10,281511.6,12-03-2024
8067,20,14,10,340205.45,2024-01-27
8068,11,13,5,38736.0,2023-10-06
8069,4,126,11,29448.0,26-08-2024
8070,10,125,12,38783.75,19-01-2023
8071,49,25,7,80640.75,2024-06-20
8072,6,16,10,300060.0,02-02-2023
8073,19,65,8,194238.9,2024-12-05
8074,38,148,14,63648.1,30-06-2024
8075,24,74,6,493383.45,2023-12-28
8076,44,30,9,275719.45,22-06-2024
8077,38,108,13,43492.0,29-07-2023
8078,17,92,10,844113.95,2024-03-28
8079,46,137,10,32162.25,16-03-2023
8080,32,105,2,619.0,2023-09-09
8081,20,50,3,32136.6,09-11-2024
8082,46,91,12,1537700.4,2024-03-29
8083,49,27,15,247672.0,02-02-2024
8084,31,120,3,9373.0,10-09-2023
8085,1,109,2,1245.0,29-02-2024
8086,47,26,8,138265.0,2023-07-31
8087,20,91,10,1348860.0,22-10-2023
8089,15,53,3,152973.75,19-02-2024
8090,13,80,5,646119.0,27-11-2023
8091,30,109,7,4359.0,2023-07-31
8092,34,55,8,879898.0,02-01-2023
8093,13,73,10,1360019.05,2023-03-02
8094,40,80,8,1033791.0,2024-02-13
8095,27,122,14,17589.25,2023-12-12
8096,43,122,3,3768.65,2023-04-19
8097,34,128,5,23254.0,2023-01-06
8098,1,56,5,204196.8,2024-05-26
8099,7,104,8,29704.0,2023-01-21
8100,11,90,8,601140.05,2023-07-16
8101,13,94,15,611263.0,03-12-2023
8102,36,95,6,397905.6,07-09-2024
8103,14,50,14,149970.8,2024-07-14
8104,37,128,2,8835.95,26-07-2024
8105,28,115,11,8679.2,2023-03-06
8106,8,25,8,92161.4,2023-08-31
8107,37,1,1,33123.0,23-09-2023
8108,39,87,15,1002898.0,30-01-2024
8109,14,81,4,488594.0,26-11-2023
8110,47,55,11,1209859.0,03-09-2023
8111,20,82,3,154902.0,2024-04-16
8112,37,134,11,51894.0,09-09-2024
8113,10,8,1,4734.8,2023-05-12
8114,8,107,11,16647.0,09-06-2024
8115,23,48,8,111996.45,22-06-2023
8116,16,97,1,135335.0,29-06-2024
8117,43,33,7,47010.0,07-03-2023
8118,46,108,5,16728.0,2023-07-25
8119,1,35,8,88044.0,2024-05-07
8120,1,56,13,530911.3,2024-08-10
8121,26,58,13,1414720.0,11-02-2023
8122,22,112,2,4362.0,20-01-2024
8123,7,143,11,46360.95,2024-03-23
8124,4,71,13,1607649.85,2024-02-03
8125,44,111,6,24425.45,27-06-2023
8126,21,23,14,156501.0,2023-08-11
8127,8,127,14,20606.45,17-01-2023
8128,26,93,9,859078.35,29-08-2023
8129,29,1,1,33123.0,11-03-2023
8130,23,148,9,40916.5,2024-08-27
8131,27,143,12,53237.0,2024-07-29
8132,8,7,11,214706.0,25-01-2023
8133,46,11,2,72464.0,2024-09-10
8134,9,40,1,13474.8,2023-07-12
8135,21,51,6,365706.3,2024-05-31
8136,24,94,10,407508.0,2023-08-20
8137,17,77,12,509633.2,2023-12-22
8138,30,107,3,4540.0,22-09-2024
8139,26,80,5,613813.05,04-08-2023
8140,10,46,3,14951.0,11-11-2023
8141,29,105,7,2058.65,2024-04-05
8142,13,10,9,273882.15,2023-01-26
8143,4,62,8,776887.2,07-11-2023
8144,13,111,13,52922.6,2024-08-21
8145,41,27,12,198137.0,03-04-2023
8146,40,146,1,471.2,2024-03-17
8147,48,118,15,61490.65,2024-09-17
8148,25,40,1,13474.8,2024-08-13
8149,11,56,7,285874.95,2024-05-09
8150,48,23,10,106196.7,18-11-2024
8151,22,28,9,128327.0,2023-07-21
8152,43,18,4,100975.5,15-10-2024
8153,24,13,13,100712.0,2024-03-16
8154,40,12,5,12949.45,2024-04-11
8155,23,125,2,6463.8,2023-07-13
8156,46,83,12,1617647.0,2023-02-01
8157,22,56,2,85978.0,22-05-2023
8158,29,29,3,109531.0,2024-04-10
8159,9,95,15,1047121.0,01-04-2024
8160,37,12,7,18128.85,13-05-2023
8161,2,20,4,117167.3,2023-12-11
8162,16,85,14,540102.0,28-08-2023
8163,5,69,5,215008.75,25-03-2023
8164,47,55,13,1358342.3,28-06-2023
8165,18,4,13,43964.0,12-07-2024
8166,37,27,14,231160.0,29-07-2023
8167,27,104,12,44556.0,26-12-2024
8168,36,99,11,1179933.0,2024-04-05
8169,26,64,15,1672583.0,2023-09-02
8170,37,130,10,41441.0,2024-06-09
8171,19,3,5,42864.95,10-11-2024
8172,46,72,12,1136177.2,2023-01-03
8173,16,76,9,1333784.0,25-12-2023
8174,38,132,4,5939.4,2024-05-27
8175,28,27,15,235288.4,2024-11-19
8176,9,43,15,526453.0,23-03-2024
8177,26,115,2,1577.95,2023-05-07
8178,26,135,7,11512.0,2023-06-22
8179,1,20,15,462502.0,27-05-2024
8180,43,55,10,1099872.0,12-10-2023
8181,9,42,3,17979.0,2023-02-24
8182,5,115,5,4153.0,03-11-2024
8183,11,61,9,239559.6,2024-08-08
8184,27,80,9,1104864.25,27-10-2024
8185,32,124,1,3581.5,01-04-2024
8186,37,48,2,29473.0,2024-11-24
8187,45,69,15,678975.0,20-12-2024
8188,4,130,2,8288.0,2024-08-03
8189,41,148,7,33499.0,01-12-2023
8190,30,90,10,751424.35,2023-07-28
8191,25,126,11,29448.0,2024-03-09
8192,25,76,1,140788.1,30-12-2024
8193,1,20,10,292917.3,28-11-2023
8194,40,144,15,33212.0,08-07-2024
8195,11,133,1,1893.0,2024-10-03
8196,32,42,5,28465.8,26-12-2024
8197,31,35,15,156828.85,03-11-2023
8198,12,48,4,55997.75,2024-03-27
8199,38,92,6,533125.0,2024-05-05
8200,41,106,10,43849.0,2024-09-02
8201,33,140,15,47019.0,2023-08-16
8202,9,123,9,24994.0,14-02-2024
8203,35,67,3,244498.65,2023-05-03
8205,8,101,14,6488.0,16-06-2023
8206,16,110,10,24955.0,02-04-2023
8207,40,137,9,30469.0,16-03-2023
8208,47,47,8,48984.0,24-09-2023
8209,45,41,10,106000.0,2024-06-30
8210,2,49,8,106114.0,13-12-2024
8211,14,67,3,257367.0,2023-01-01
8212,29,47,11,67353.0,25-06-2024
8213,42,96,12,805077.5,2023-05-05
8214,8,38,1,25137.95,25-12-2024
8215,10,33,15,100737.0,2023-09-09
8216,39,114,1,759.05,17-10-2024
8217,29,148,2,9571.0,06-04-2023
8218,44,100,15,1490553.8,2024-06-27
8219,31,63,2,279915.0,2024-07-06
8220,8,63,13,1728477.5,10-01-2024
8221,41,29,6,219062.0,13-12-2023
8222,40,21,11,91276.0,2023-06-08
8223,32,147,10,30301.0,26-01-2024
8224,11,40,1,13474.8,23-01-2024
8225,21,15,8,223198.0,2024-01-04
8226,24,4,11,35340.95,08-09-2024
8227,1,60,8,826508.55,22-10-2023
8228,36,113,12,52740.0,25-07-2024
8229,1,120,8,23746.2,29-02-2024
8230,25,32,13,162532.0,2023-05-01
8231,6,138,6,23843.1,2023-11-08
8232,28,95,2,132635.2,02-11-2024
8233,49,99,1,101903.65,2023-03-01
8234,18,63,4,531839.45,2024-09-29
8235,5,114,2,1599.0,2023-02-28
8236,2,22,6,224881.15,13-10-2023
8237,49,74,10,822306.7,2024-11-22
8238,49,125,3,10206.0,2023-10-03
8239,28,103,5,8946.0,2023-04-19
8240,25,36,8,171770.45,06-04-2023
8241,22,86,6,533082.05,2024-02-29
8242,14,64,11,1165232.95,28-11-2023
8243,24,6,7,82741.0,29-03-2024
8244,21,2,5,69991.0,2023-06-05
8245,22,139,1,1353.75,2023-05-09
8246,38,90,5,375712.65,2024-03-13
8247,27,41,8,84800.0,26-06-2023
8248,3,90,13,976851.75,2024-04-10
8249,39,20,13,400835.0,16-11-2024
8250,34,140,2,5955.55,05-08-2023
8251,25,6,2,23640.0,11-11-2023
8252,4,129,11,35928.0,22-01-2023
8253,5,149,10,11636.0,21-05-2024
8254,8,119,15,48837.0,09-08-2023
8255,42,26,5,86416.0,08-10-2024
8256,12,11,7,240941.85,2023-09-08
8257,23,55,1,104487.65,11-03-2023
8258,1,53,5,254956.25,2024-06-20
8259,15,147,12,34542.95,29-06-2023
8260,24,24,13,286917.1,2023-06-03
8261,9,97,6,771409.5,2024-11-07
8262,38,149,14,15476.45,05-11-2023
8263,3,58,11,1137216.5,10-09-2023
8264,18,22,1,37480.35,12-08-2023
8265,30,44,7,75648.0,13-10-2024
8266,18,111,6,25711.0,2024-05-19
8267,9,112,8,17448.0,2024-02-29
8268,4,36,13,279127.1,27-09-2024
8269,34,136,3,5920.0,25-10-2024
8270,6,44,12,123197.9,22-11-2024
8271,49,126,6,15258.9,2024-01-08
8272,26,143,5,21072.9,2024-02-17
8273,48,98,14,1111056.0,11-01-2023
8274,43,11,15,516305.05,2023-01-23
8275,37,84,9,371274.25,22-11-2023
8276,41,48,10,147364.0,2023-04-05
8277,12,130,9,35432.15,2023-06-17
8278,5,39,1,29633.0,14-04-2024
8279,45,70,4,130550.9,07-09-2024
8280,5,41,10,106000.0,16-06-2023
8281,2,20,6,185001.0,27-05-2023
8282,20,14,11,393922.0,14-07-2024
8283,34,76,8,1126306.7,2023-09-23
8284,46,1,9,298103.0,2023-12-22
